case_id,scenario,n_affected,lag,vis_condition,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA0_LAG10_023_overlay,NA0_LAG10,0.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_subplot,NA0_LAG10,0.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_023_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,root,False,OK
NA0_LAG10_024_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_024_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_overlay,NA0_LAG10,0.0,10.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG10_025_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_subplot,NA0_LAG10,0.0,10.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_025_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_026_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG10_027_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_027_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_028_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_overlay,NA0_LAG10,0.0,10.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_overlay,NA0_LAG10,0.0,10.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_overlay,NA0_LAG10,0.0,10.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_overlay,NA0_LAG10,0.0,10.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_overlay,NA0_LAG10,0.0,10.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_subplot,NA0_LAG10,0.0,10.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_subplot,NA0_LAG10,0.0,10.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_subplot,NA0_LAG10,0.0,10.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_subplot,NA0_LAG10,0.0,10.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG10_029_subplot,NA0_LAG10,0.0,10.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_000_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_001_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA0_LAG50_001_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA0_LAG50_001_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA0_LAG50_001_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA0_LAG50_001_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unlabeled,False,PARSE_ERROR
NA0_LAG50_001_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_001_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_001_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_001_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_001_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_002_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_002_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_003_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_003_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_003_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_004_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_004_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_004_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,root,False,OK
NA0_LAG50_004_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_004_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_005_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_005_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_005_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_005_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_005_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_005_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_005_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_005_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_005_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_005_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_006_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,root,False,OK
NA0_LAG50_007_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_007_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_008_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_009_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_009_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_009_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_009_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_009_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_010_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_010_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_010_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_010_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_010_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_011_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_011_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_012_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_012_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_012_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_012_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_012_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_013_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_013_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_014_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_014_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,root,False,OK
NA0_LAG50_014_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_014_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_014_subplot,NA0_LAG50,0.0,50.0,subplot,6,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_overlay,NA0_LAG50,0.0,50.0,overlay,5,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_015_subplot,NA0_LAG50,0.0,50.0,subplot,1,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_015_subplot,NA0_LAG50,0.0,50.0,subplot,2,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_015_subplot,NA0_LAG50,0.0,50.0,subplot,3,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_015_subplot,NA0_LAG50,0.0,50.0,subplot,4,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_015_subplot,NA0_LAG50,0.0,50.0,subplot,5,unrelated,unrelated,,,affected,False,OK
NA0_LAG50_016_overlay,NA0_LAG50,0.0,50.0,overlay,1,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_016_overlay,NA0_LAG50,0.0,50.0,overlay,2,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_016_overlay,NA0_LAG50,0.0,50.0,overlay,3,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_016_overlay,NA0_LAG50,0.0,50.0,overlay,4,unrelated,unrelated,,,unrelated,True,OK
NA0_LAG50_016_overlay,NA0_LAG50,0.0,50.0,overlay,6,unrelated,unrelated,,,unrelated,True,OK
