case_id,scenario,n_affected,lag,channel,true_role,sub_role,break_type,homogeneous,pred_role,correct,parse_status
NA3_LAG50_006,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_007,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_007,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_007,NA3_LAG50,3.0,50.0,3,affected,cascade,C2,False,affected,True,OK
NA3_LAG50_007,NA3_LAG50,3.0,50.0,5,affected,mild,C5,False,affected,True,OK
NA3_LAG50_007,NA3_LAG50,3.0,50.0,6,affected,cascade,C1,True,affected,True,OK
NA3_LAG50_008,NA3_LAG50,3.0,50.0,1,affected,mild,C4,True,affected,True,OK
NA3_LAG50_008,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_008,NA3_LAG50,3.0,50.0,3,affected,mild,C4,True,affected,True,OK
NA3_LAG50_008,NA3_LAG50,3.0,50.0,4,affected,mild,C4,True,affected,True,OK
NA3_LAG50_008,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_009,NA3_LAG50,3.0,50.0,1,affected,mild,C3,False,affected,True,OK
NA3_LAG50_009,NA3_LAG50,3.0,50.0,2,affected,mild,C2,True,affected,True,OK
NA3_LAG50_009,NA3_LAG50,3.0,50.0,3,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_009,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_009,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_010,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_010,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_010,NA3_LAG50,3.0,50.0,4,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_010,NA3_LAG50,3.0,50.0,5,affected,mild,C2,True,affected,True,OK
NA3_LAG50_010,NA3_LAG50,3.0,50.0,6,affected,mild,C4,False,affected,True,OK
NA3_LAG50_011,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_011,NA3_LAG50,3.0,50.0,2,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_011,NA3_LAG50,3.0,50.0,3,affected,mild,C2,True,affected,True,OK
NA3_LAG50_011,NA3_LAG50,3.0,50.0,4,affected,cascade,C3,False,affected,True,OK
NA3_LAG50_011,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_012,NA3_LAG50,3.0,50.0,1,affected,mild,C4,False,affected,True,OK
NA3_LAG50_012,NA3_LAG50,3.0,50.0,2,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_012,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_012,NA3_LAG50,3.0,50.0,5,affected,mild,C3,False,affected,True,OK
NA3_LAG50_012,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_013,NA3_LAG50,3.0,50.0,2,affected,mild,C4,False,affected,True,OK
NA3_LAG50_013,NA3_LAG50,3.0,50.0,3,affected,cascade,C1,False,affected,True,OK
NA3_LAG50_013,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_013,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_013,NA3_LAG50,3.0,50.0,6,affected,mild,C3,False,affected,True,OK
NA3_LAG50_014,NA3_LAG50,3.0,50.0,1,affected,cascade,C4,True,affected,True,OK
NA3_LAG50_014,NA3_LAG50,3.0,50.0,2,affected,cascade,C4,True,affected,True,OK
NA3_LAG50_014,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_014,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_014,NA3_LAG50,3.0,50.0,6,affected,mild,C5,False,affected,True,OK
NA3_LAG50_015,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_015,NA3_LAG50,3.0,50.0,2,affected,mild,C5,True,affected,True,OK
NA3_LAG50_015,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_015,NA3_LAG50,3.0,50.0,5,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_015,NA3_LAG50,3.0,50.0,6,affected,mild,C1,False,affected,True,OK
NA3_LAG50_016,NA3_LAG50,3.0,50.0,1,affected,cascade,C1,False,affected,True,OK
NA3_LAG50_016,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_016,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_016,NA3_LAG50,3.0,50.0,4,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_016,NA3_LAG50,3.0,50.0,6,affected,cascade,C3,False,affected,True,OK
NA3_LAG50_017,NA3_LAG50,3.0,50.0,2,affected,mild,C1,False,affected,True,OK
NA3_LAG50_017,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_017,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_017,NA3_LAG50,3.0,50.0,5,affected,mild,C5,True,affected,True,OK
NA3_LAG50_017,NA3_LAG50,3.0,50.0,6,affected,mild,C1,False,affected,True,OK
NA3_LAG50_018,NA3_LAG50,3.0,50.0,1,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_018,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_018,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_018,NA3_LAG50,3.0,50.0,4,affected,cascade,C1,False,affected,True,OK
NA3_LAG50_018,NA3_LAG50,3.0,50.0,5,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_019,NA3_LAG50,3.0,50.0,2,affected,mild,C5,True,affected,True,OK
NA3_LAG50_019,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_019,NA3_LAG50,3.0,50.0,4,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_019,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_019,NA3_LAG50,3.0,50.0,6,affected,mild,C5,True,affected,True,OK
NA3_LAG50_020,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_020,NA3_LAG50,3.0,50.0,2,affected,cascade,C5,False,affected,True,OK
NA3_LAG50_020,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_020,NA3_LAG50,3.0,50.0,4,affected,mild,C3,True,affected,True,OK
NA3_LAG50_020,NA3_LAG50,3.0,50.0,6,affected,cascade,C3,True,affected,True,OK
NA3_LAG50_021,NA3_LAG50,3.0,50.0,1,affected,cascade,C3,True,affected,True,OK
NA3_LAG50_021,NA3_LAG50,3.0,50.0,2,affected,mild,C3,True,affected,True,OK
NA3_LAG50_021,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_021,NA3_LAG50,3.0,50.0,5,affected,mild,C3,True,affected,True,OK
NA3_LAG50_021,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_022,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_022,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_022,NA3_LAG50,3.0,50.0,3,affected,mild,C5,False,affected,True,OK
NA3_LAG50_022,NA3_LAG50,3.0,50.0,5,affected,mild,C3,True,affected,True,OK
NA3_LAG50_022,NA3_LAG50,3.0,50.0,6,affected,cascade,C1,False,affected,True,OK
NA3_LAG50_023,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_023,NA3_LAG50,3.0,50.0,2,affected,mild,C5,False,affected,True,OK
NA3_LAG50_023,NA3_LAG50,3.0,50.0,4,affected,mild,C3,True,affected,True,OK
NA3_LAG50_023,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_023,NA3_LAG50,3.0,50.0,6,affected,mild,C3,True,affected,True,OK
NA3_LAG50_024,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_024,NA3_LAG50,3.0,50.0,2,affected,mild,C5,True,affected,True,OK
NA3_LAG50_024,NA3_LAG50,3.0,50.0,3,affected,mild,C5,True,affected,True,OK
NA3_LAG50_024,NA3_LAG50,3.0,50.0,4,affected,mild,C5,True,affected,True,OK
NA3_LAG50_024,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_025,NA3_LAG50,3.0,50.0,1,affected,mild,C2,False,affected,True,OK
NA3_LAG50_025,NA3_LAG50,3.0,50.0,3,affected,mild,C3,False,affected,True,OK
NA3_LAG50_025,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_025,NA3_LAG50,3.0,50.0,5,affected,mild,C4,True,affected,True,OK
NA3_LAG50_025,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026,NA3_LAG50,3.0,50.0,1,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_026,NA3_LAG50,3.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026,NA3_LAG50,3.0,50.0,3,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_026,NA3_LAG50,3.0,50.0,5,affected,cascade,C2,True,affected,True,OK
NA3_LAG50_026,NA3_LAG50,3.0,50.0,6,affected,mild,C2,True,affected,True,OK
NA3_LAG50_027,NA3_LAG50,3.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_027,NA3_LAG50,3.0,50.0,2,affected,cascade,C4,False,affected,True,OK
NA3_LAG50_027,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_027,NA3_LAG50,3.0,50.0,5,affected,cascade,C1,False,affected,True,OK
NA3_LAG50_027,NA3_LAG50,3.0,50.0,6,affected,mild,C3,True,affected,True,OK
NA3_LAG50_028,NA3_LAG50,3.0,50.0,1,affected,mild,C5,True,affected,True,OK
NA3_LAG50_028,NA3_LAG50,3.0,50.0,2,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_028,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_028,NA3_LAG50,3.0,50.0,5,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_028,NA3_LAG50,3.0,50.0,6,affected,cascade,C5,True,affected,True,OK
NA3_LAG50_029,NA3_LAG50,3.0,50.0,1,affected,mild,C3,False,affected,True,OK
NA3_LAG50_029,NA3_LAG50,3.0,50.0,3,affected,mild,C2,True,affected,True,OK
NA3_LAG50_029,NA3_LAG50,3.0,50.0,4,unrelated,unrelated,,,unrelated,True,OK
NA3_LAG50_029,NA3_LAG50,3.0,50.0,5,affected,mild,C1,False,affected,True,OK
NA3_LAG50_029,NA3_LAG50,3.0,50.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_000,NA4_LAG10,4.0,10.0,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_000,NA4_LAG10,4.0,10.0,2,affected,mild,C2,False,affected,True,OK
NA4_LAG10_000,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_000,NA4_LAG10,4.0,10.0,5,affected,mild,C3,True,affected,True,OK
NA4_LAG10_000,NA4_LAG10,4.0,10.0,6,affected,mild,C2,False,affected,True,OK
NA4_LAG10_001,NA4_LAG10,4.0,10.0,1,affected,cascade,C2,False,unrelated,False,OK
NA4_LAG10_001,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_001,NA4_LAG10,4.0,10.0,3,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_001,NA4_LAG10,4.0,10.0,4,affected,mild,C4,True,affected,True,OK
NA4_LAG10_001,NA4_LAG10,4.0,10.0,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_002,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_002,NA4_LAG10,4.0,10.0,3,affected,mild,C2,False,affected,True,OK
NA4_LAG10_002,NA4_LAG10,4.0,10.0,4,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_002,NA4_LAG10,4.0,10.0,5,affected,mild,C3,True,affected,True,OK
NA4_LAG10_002,NA4_LAG10,4.0,10.0,6,affected,mild,C3,True,affected,True,OK
NA4_LAG10_003,NA4_LAG10,4.0,10.0,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_003,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_003,NA4_LAG10,4.0,10.0,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_003,NA4_LAG10,4.0,10.0,5,affected,mild,C3,True,affected,True,OK
NA4_LAG10_003,NA4_LAG10,4.0,10.0,6,affected,mild,C2,False,affected,True,OK
NA4_LAG10_004,NA4_LAG10,4.0,10.0,1,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_004,NA4_LAG10,4.0,10.0,2,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_004,NA4_LAG10,4.0,10.0,3,affected,mild,C1,False,affected,True,OK
NA4_LAG10_004,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_004,NA4_LAG10,4.0,10.0,6,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_005,NA4_LAG10,4.0,10.0,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_005,NA4_LAG10,4.0,10.0,2,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_005,NA4_LAG10,4.0,10.0,3,affected,mild,C2,True,affected,True,OK
NA4_LAG10_005,NA4_LAG10,4.0,10.0,4,affected,mild,C2,True,affected,True,OK
NA4_LAG10_005,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_006,NA4_LAG10,4.0,10.0,1,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_006,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_006,NA4_LAG10,4.0,10.0,3,affected,mild,C1,False,affected,True,OK
NA4_LAG10_006,NA4_LAG10,4.0,10.0,4,affected,mild,C5,True,affected,True,OK
NA4_LAG10_006,NA4_LAG10,4.0,10.0,6,affected,mild,C5,True,affected,True,OK
NA4_LAG10_007,NA4_LAG10,4.0,10.0,2,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_007,NA4_LAG10,4.0,10.0,3,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007,NA4_LAG10,4.0,10.0,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_007,NA4_LAG10,4.0,10.0,5,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_007,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_008,NA4_LAG10,4.0,10.0,2,affected,mild,C5,True,affected,True,OK
NA4_LAG10_008,NA4_LAG10,4.0,10.0,3,affected,mild,C4,False,unrelated,False,OK
NA4_LAG10_008,NA4_LAG10,4.0,10.0,4,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_008,NA4_LAG10,4.0,10.0,5,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_008,NA4_LAG10,4.0,10.0,6,affected,cascade,C3,False,unrelated,False,OK
NA4_LAG10_009,NA4_LAG10,4.0,10.0,1,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_009,NA4_LAG10,4.0,10.0,2,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_009,NA4_LAG10,4.0,10.0,3,affected,mild,C2,False,affected,True,OK
NA4_LAG10_009,NA4_LAG10,4.0,10.0,5,affected,cascade,C3,True,affected,True,OK
NA4_LAG10_009,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_010,NA4_LAG10,4.0,10.0,1,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_010,NA4_LAG10,4.0,10.0,2,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_010,NA4_LAG10,4.0,10.0,4,affected,mild,C3,False,affected,True,OK
NA4_LAG10_010,NA4_LAG10,4.0,10.0,5,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_010,NA4_LAG10,4.0,10.0,6,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_011,NA4_LAG10,4.0,10.0,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011,NA4_LAG10,4.0,10.0,2,affected,cascade,C2,False,affected,True,OK
NA4_LAG10_011,NA4_LAG10,4.0,10.0,3,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_011,NA4_LAG10,4.0,10.0,4,affected,mild,C4,False,affected,True,OK
NA4_LAG10_011,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_012,NA4_LAG10,4.0,10.0,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_012,NA4_LAG10,4.0,10.0,2,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_012,NA4_LAG10,4.0,10.0,4,affected,mild,C2,False,affected,True,OK
NA4_LAG10_012,NA4_LAG10,4.0,10.0,5,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_012,NA4_LAG10,4.0,10.0,6,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_013,NA4_LAG10,4.0,10.0,1,affected,mild,C1,True,affected,True,OK
NA4_LAG10_013,NA4_LAG10,4.0,10.0,2,affected,mild,C5,False,affected,True,OK
NA4_LAG10_013,NA4_LAG10,4.0,10.0,3,affected,mild,C1,True,affected,True,OK
NA4_LAG10_013,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_013,NA4_LAG10,4.0,10.0,5,affected,mild,C1,True,affected,True,OK
NA4_LAG10_014,NA4_LAG10,4.0,10.0,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_014,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_014,NA4_LAG10,4.0,10.0,4,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_014,NA4_LAG10,4.0,10.0,5,affected,mild,C3,False,unrelated,False,OK
NA4_LAG10_014,NA4_LAG10,4.0,10.0,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_015,NA4_LAG10,4.0,10.0,2,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_015,NA4_LAG10,4.0,10.0,3,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_015,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_015,NA4_LAG10,4.0,10.0,5,affected,cascade,C1,False,affected,True,OK
NA4_LAG10_015,NA4_LAG10,4.0,10.0,6,affected,cascade,C2,True,affected,True,OK
NA4_LAG10_016,NA4_LAG10,4.0,10.0,1,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_016,NA4_LAG10,4.0,10.0,3,affected,mild,C3,False,affected,True,OK
NA4_LAG10_016,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_016,NA4_LAG10,4.0,10.0,5,affected,mild,C5,True,affected,True,OK
NA4_LAG10_016,NA4_LAG10,4.0,10.0,6,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_017,NA4_LAG10,4.0,10.0,1,affected,mild,C4,False,affected,True,OK
NA4_LAG10_017,NA4_LAG10,4.0,10.0,2,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_017,NA4_LAG10,4.0,10.0,3,affected,mild,C1,True,affected,True,OK
NA4_LAG10_017,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_017,NA4_LAG10,4.0,10.0,5,affected,cascade,C1,True,affected,True,OK
NA4_LAG10_018,NA4_LAG10,4.0,10.0,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_018,NA4_LAG10,4.0,10.0,2,affected,mild,C4,True,affected,True,OK
NA4_LAG10_018,NA4_LAG10,4.0,10.0,3,affected,mild,C4,True,affected,True,OK
NA4_LAG10_018,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_018,NA4_LAG10,4.0,10.0,6,affected,mild,C2,False,unrelated,False,OK
NA4_LAG10_019,NA4_LAG10,4.0,10.0,1,affected,mild,C2,False,affected,True,OK
NA4_LAG10_019,NA4_LAG10,4.0,10.0,2,affected,cascade,C2,False,affected,True,OK
NA4_LAG10_019,NA4_LAG10,4.0,10.0,3,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_019,NA4_LAG10,4.0,10.0,4,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_019,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_020,NA4_LAG10,4.0,10.0,1,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_020,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_020,NA4_LAG10,4.0,10.0,4,affected,mild,C4,True,affected,True,OK
NA4_LAG10_020,NA4_LAG10,4.0,10.0,5,affected,mild,C4,True,affected,True,OK
NA4_LAG10_020,NA4_LAG10,4.0,10.0,6,affected,cascade,C2,False,unrelated,False,OK
NA4_LAG10_021,NA4_LAG10,4.0,10.0,2,affected,mild,C4,True,affected,True,OK
NA4_LAG10_021,NA4_LAG10,4.0,10.0,3,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_021,NA4_LAG10,4.0,10.0,4,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_021,NA4_LAG10,4.0,10.0,5,affected,mild,C3,False,affected,True,OK
NA4_LAG10_021,NA4_LAG10,4.0,10.0,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_022,NA4_LAG10,4.0,10.0,1,affected,mild,C2,True,affected,True,OK
NA4_LAG10_022,NA4_LAG10,4.0,10.0,2,affected,mild,C4,False,affected,True,OK
NA4_LAG10_022,NA4_LAG10,4.0,10.0,3,affected,cascade,C5,False,affected,True,OK
NA4_LAG10_022,NA4_LAG10,4.0,10.0,4,affected,mild,C1,False,affected,True,OK
NA4_LAG10_022,NA4_LAG10,4.0,10.0,6,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_023,NA4_LAG10,4.0,10.0,1,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_023,NA4_LAG10,4.0,10.0,2,affected,mild,C5,True,affected,True,OK
NA4_LAG10_023,NA4_LAG10,4.0,10.0,3,affected,mild,C3,False,affected,True,OK
NA4_LAG10_023,NA4_LAG10,4.0,10.0,5,affected,mild,C2,False,affected,True,OK
NA4_LAG10_023,NA4_LAG10,4.0,10.0,6,affected,mild,C3,False,affected,True,OK
NA4_LAG10_024,NA4_LAG10,4.0,10.0,1,affected,mild,C3,True,affected,True,OK
NA4_LAG10_024,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_024,NA4_LAG10,4.0,10.0,3,affected,mild,C4,False,affected,True,OK
NA4_LAG10_024,NA4_LAG10,4.0,10.0,4,affected,mild,C3,True,affected,True,OK
NA4_LAG10_024,NA4_LAG10,4.0,10.0,6,affected,mild,C3,True,affected,True,OK
NA4_LAG10_025,NA4_LAG10,4.0,10.0,1,affected,cascade,C4,False,affected,True,OK
NA4_LAG10_025,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_025,NA4_LAG10,4.0,10.0,4,affected,mild,C2,True,affected,True,OK
NA4_LAG10_025,NA4_LAG10,4.0,10.0,5,affected,cascade,C3,False,affected,True,OK
NA4_LAG10_025,NA4_LAG10,4.0,10.0,6,affected,mild,C2,True,affected,True,OK
NA4_LAG10_026,NA4_LAG10,4.0,10.0,1,affected,mild,C3,False,unrelated,False,OK
NA4_LAG10_026,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_026,NA4_LAG10,4.0,10.0,4,affected,mild,C5,True,affected,True,OK
NA4_LAG10_026,NA4_LAG10,4.0,10.0,5,affected,cascade,C5,True,affected,True,OK
NA4_LAG10_026,NA4_LAG10,4.0,10.0,6,affected,cascade,C1,False,unrelated,False,OK
NA4_LAG10_027,NA4_LAG10,4.0,10.0,1,affected,mild,C3,True,affected,True,OK
NA4_LAG10_027,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_027,NA4_LAG10,4.0,10.0,3,affected,mild,C5,False,affected,True,OK
NA4_LAG10_027,NA4_LAG10,4.0,10.0,4,affected,mild,C1,False,affected,True,OK
NA4_LAG10_027,NA4_LAG10,4.0,10.0,6,affected,mild,C3,True,affected,True,OK
NA4_LAG10_028,NA4_LAG10,4.0,10.0,1,affected,mild,C4,True,affected,True,OK
NA4_LAG10_028,NA4_LAG10,4.0,10.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_028,NA4_LAG10,4.0,10.0,3,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_028,NA4_LAG10,4.0,10.0,5,affected,cascade,C2,False,affected,True,OK
NA4_LAG10_028,NA4_LAG10,4.0,10.0,6,affected,cascade,C4,True,affected,True,OK
NA4_LAG10_029,NA4_LAG10,4.0,10.0,2,affected,mild,C1,True,affected,True,OK
NA4_LAG10_029,NA4_LAG10,4.0,10.0,3,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG10_029,NA4_LAG10,4.0,10.0,4,affected,mild,C5,False,affected,True,OK
NA4_LAG10_029,NA4_LAG10,4.0,10.0,5,affected,mild,C3,False,affected,True,OK
NA4_LAG10_029,NA4_LAG10,4.0,10.0,6,affected,mild,C5,False,affected,True,OK
NA4_LAG50_000,NA4_LAG50,4.0,50.0,1,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG50_000,NA4_LAG50,4.0,50.0,2,affected,mild,C3,True,affected,True,OK
NA4_LAG50_000,NA4_LAG50,4.0,50.0,4,affected,mild,C3,True,affected,True,OK
NA4_LAG50_000,NA4_LAG50,4.0,50.0,5,affected,mild,C2,False,affected,True,OK
NA4_LAG50_000,NA4_LAG50,4.0,50.0,6,affected,cascade,C5,False,affected,True,OK
NA4_LAG50_001,NA4_LAG50,4.0,50.0,1,affected,cascade,C2,False,affected,True,OK
NA4_LAG50_001,NA4_LAG50,4.0,50.0,2,unrelated,unrelated,,,unrelated,True,OK
NA4_LAG50_001,NA4_LAG50,4.0,50.0,3,affected,mild,C3,False,affected,True,OK
NA4_LAG50_001,NA4_LAG50,4.0,50.0,5,affected,cascade,C5,True,affected,True,OK
NA4_LAG50_001,NA4_LAG50,4.0,50.0,6,affected,cascade,C2,False,affected,True,OK
NA4_LAG50_002,NA4_LAG50,4.0,50.0,1,affected,cascade,C5,False,affected,True,OK
